episode,step,player_y,player_vel,cpu_y,ball_x,ball_y,ball_vel_x,ball_vel_y,reward,action
0,0,23.9856,-0.014400000000000001,24.008,32.032,24.006384385598388,0.96,0.19153156795159298,0.0,0
0,1,23.972640000000002,-0.012960000000000001,24.016,32.06399999999999,24.012768771196775,0.96,0.19153156795159298,0.0,2
0,2,23.946576,-0.026064,24.023999999999997,32.09599999999999,24.019153156795163,0.96,0.19153156795159298,0.0,0
0,3,23.937518400000002,-0.0090576,24.031999999999996,32.127999999999986,24.02553754239355,0.96,0.19153156795159298,0.0,1
0,4,23.914966560000003,-0.02255184,24.023999999999997,32.15999999999998,24.031921927991938,0.96,0.19153156795159298,0.0,0
0,5,23.909069904000003,-0.005896656,24.031999999999996,32.19199999999998,24.038306313590326,0.96,0.19153156795159298,0.0,1
0,6,23.889362913600003,-0.019706990400000002,24.039999999999996,32.223999999999975,24.044690699188713,0.96,0.19153156795159298,0.0,0
0,7,23.886026622240003,-0.003336291360000002,24.047999999999995,32.25599999999997,24.0510750847871,0.96,0.19153156795159298,0.0,1
0,8,23.883023960016004,-0.003002662224000002,24.055999999999994,32.28799999999997,24.05745947038549,0.96,0.19153156795159298,0.0,2
0,9,23.865921564014403,-0.017102396001600004,24.063999999999993,32.319999999999965,24.063843855983876,0.96,0.19153156795159298,0.0,0
0,10,23.864929407612962,-0.000992156401440003,24.071999999999992,32.35199999999996,24.070228241582264,0.96,0.19153156795159298,0.0,1
0,11,23.878436466851667,0.013507059238703998,24.07999999999999,32.38399999999996,24.07661262718065,0.96,0.19153156795159298,0.0,1
0,12,23.904992820166502,0.026556353314833598,24.08799999999999,32.415999999999954,24.08299701277904,0.96,0.19153156795159298,0.0,1
0,13,23.914493538149852,0.009500717983350239,24.09599999999999,32.44799999999995,24.089381398377427,0.96,0.19153156795159298,0.0,0
0,14,23.908644184334868,-0.005849353814984786,24.08799999999999,32.47999999999995,24.095765783975814,0.96,0.19153156795159298,0.0,0
0,15,23.90337976590138,-0.0052644184334863075,24.09599999999999,32.511999999999944,24.1021501695742,0.96,0.19153156795159298,0.0,2
0,16,23.913041789311244,0.009662023409862323,24.10399999999999,32.54399999999994,24.10853455517259,0.96,0.19153156795159298,0.0,1
0,17,23.93613761038012,0.02309582106887609,24.111999999999988,32.57599999999994,24.114918940770977,0.96,0.19153156795159298,0.0,1
0,18,23.942523849342106,0.006386238961988482,24.119999999999987,32.60799999999993,24.121303326369365,0.96,0.19153156795159298,0.0,0
0,19,23.948271464407895,0.0057476150657896335,24.127999999999986,32.63999999999993,24.127687711967752,0.96,0.19153156795159298,0.0,2
0,20,23.953444317967104,0.005172853559210671,24.135999999999985,32.671999999999926,24.13407209756614,0.96,0.19153156795159298,0.0,2
0,21,23.958099886170395,0.004655568203289604,24.143999999999984,32.70399999999992,24.140456483164527,0.96,0.19153156795159298,0.0,2
0,22,23.947889897553356,-0.010209988617039359,24.151999999999983,32.73599999999992,24.146840868762915,0.96,0.19153156795159298,0.0,0
0,23,23.92430090779802,-0.023588989755335424,24.159999999999982,32.767999999999915,24.153225254361303,0.96,0.19153156795159298,0.0,0
0,24,23.903070817018218,-0.021230090779801883,24.151999999999983,32.79999999999991,24.15960963995969,0.96,0.19153156795159298,0.0,2
0,25,23.883963735316396,-0.019107081701821696,24.159999999999982,32.83199999999991,24.165994025558078,0.96,0.19153156795159298,0.0,2
